source_ref_id,source_file,source_sheet,source_row,source_column_or_cell_range,source_field,raw_value,raw_status,orderable_rpo,ref_rpo,source_detail_raw
staging_price_rows.csv:Price Schedule:53:3f94d68e94,staging_price_rows.csv,Price Schedule,53,,raw_price_evidence,"["""",""PDB"",""Carbon Fiber Wheel and Brake Package"",""Z06 with STZ Carbon Fiber Wheel"",""17500"",""0"",""17500"",""15925"",""15400"",""0"",""""]",,,,"Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet."
staging_price_rows.csv:Price Schedule:54:3d02e5860c,staging_price_rows.csv,Price Schedule,54,,raw_price_evidence,"["""",""PDD"",""Z07 Carbon Flash Aero and Wheel Package"",""Z06 with ROY Carbon Fiber Wheel"",""25495"",""0"",""25495"",""23200.45"",""22435.6"",""0"",""""]",,,,"Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet."
staging_price_rows.csv:Price Schedule:55:c84e7dbcdc,staging_price_rows.csv,Price Schedule,55,,raw_price_evidence,"["""",""PDD"",""Z07 Carbon Flash Aero and Wheel Package"",""Z06 with ROZ Carbon Fiber Wheel"",""26495"",""0"",""26495"",""24110.45"",""23315.6"",""0"",""""]",,,,"Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet."
staging_price_rows.csv:Price Schedule:56:bf584bd573,staging_price_rows.csv,Price Schedule,56,,raw_price_evidence,"["""",""PDD"",""Z07 Carbon Flash Aero and Wheel Package"",""Z06 with STZ Carbon Fiber Wheel"",""26995"",""0"",""26995"",""24565.45"",""23755.6"",""0"",""""]",,,,"Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet."
staging_price_rows.csv:Price Schedule:57:634addb2a3,staging_price_rows.csv,Price Schedule,57,,raw_price_evidence,"["""",""PDF"",""Z07 Visible Carbon Aero and Wheel Package"",""Z06 with ROY Carbon Fiber Wheel"",""26495"",""0"",""26495"",""24110.45"",""23315.6"",""0"",""""]",,,,"Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet."
staging_price_rows.csv:Price Schedule:58:326236eb66,staging_price_rows.csv,Price Schedule,58,,raw_price_evidence,"["""",""PDF"",""Z07 Visible Carbon Aero and Wheel Package"",""Z06 with ROZ Carbon Fiber Wheel"",""27495"",""0"",""27495"",""25020.45"",""24195.6"",""0"",""""]",,,,"Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet."
staging_price_rows.csv:Price Schedule:59:cde4f6d7dd,staging_price_rows.csv,Price Schedule,59,,raw_price_evidence,"["""",""PDF"",""Z07 Visible Carbon Aero and Wheel Package"",""Z06 with STZ Carbon Fiber Wheel"",""27995"",""0"",""27995"",""25475.45"",""24635.6"",""0"",""""]",,,,"Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet."
staging_price_rows.csv:Price Schedule:6:d4bf7b9b16,staging_price_rows.csv,Price Schedule,6,,raw_price_evidence,"["""",""Model"",""Model Description"",""List"",""Factory"",""MSRP(c)"",""Dealer"",""Dealer"",""Employee"",""DFC"",""""]",,,,"Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet."
staging_price_rows.csv:Price Schedule:60:3fccac7a57,staging_price_rows.csv,Price Schedule,60,,raw_price_evidence,"["""",""PIN"",""Customer Selectable VIN"","""",""5495"",""0"",""5495"",""5000.45"",""4835.6"",""0"",""""]",,,,"Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet."
staging_price_rows.csv:Price Schedule:61:1b294ae6c6,staging_price_rows.csv,Price Schedule,61,,raw_price_evidence,"["""",""R6X"",""Custom Interior Trim and Seat Combination Override"",""3LT/LZ Only"",""995"",""0"",""995"",""905.45"",""875.6"",""0"",""""]",,,,"Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet."
staging_price_rows.csv:Price Schedule:62:14ebbdf9c5,staging_price_rows.csv,Price Schedule,62,,raw_price_evidence,"["""",""R8C"",""Corvette Museum Delivery"","""",""1695"",""0"",""1695"",""1542.45"",""1491.6"",""0"",""""]",,,,"Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet."
staging_price_rows.csv:Price Schedule:63:0839bd831f,staging_price_rows.csv,Price Schedule,63,,raw_price_evidence,"["""",""TVS"",""Low-profile rear spoiler and front splitter"",""Stingray"",""995"",""0"",""995"",""905.45"",""875.6"",""0"",""""]",,,,"Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet."
staging_price_rows.csv:Price Schedule:64:649c0c3191,staging_price_rows.csv,Price Schedule,64,,raw_price_evidence,"["""",""UQT"",""Performance Data Recorder"",""1LT/LZ"",""1495"",""0"",""1495"",""1360.45"",""1315.6"",""0"",""""]",,,,"Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet."
staging_price_rows.csv:Price Schedule:65:9392ae591c,staging_price_rows.csv,Price Schedule,65,,raw_price_evidence,"["""",""Battery:"","""","""","""","""","""","""","""","""",""""]",,,,"Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet."
staging_price_rows.csv:Price Schedule:66:9e2db96672,staging_price_rows.csv,Price Schedule,66,,raw_price_evidence,"["""",""ERI"",""Battery Protection Package"","""",""100"",""0"",""100"",""91"",""88"",""0"",""""]",,,,"Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet."
staging_price_rows.csv:Price Schedule:67:c9d86fc2ed,staging_price_rows.csv,Price Schedule,67,,raw_price_evidence,"["""",""Brakes:"","""","""","""","""","""","""","""","""",""""]",,,,"Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet."
staging_price_rows.csv:Price Schedule:68:e19955691c,staging_price_rows.csv,Price Schedule,68,,raw_price_evidence,"["""",""J57"",""Carbon Ceramic Brakes"",""Grand Sport w/FEB Z52 Sports Performance Package"",""6000"",""0"",""6000"",""5460"",""5280"",""0"",""""]",,,,"Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet."
staging_price_rows.csv:Price Schedule:69:5ccdebd93f,staging_price_rows.csv,Price Schedule,69,,raw_price_evidence,"["""",""J57"",""Carbon Ceramic Brakes"",""Included in Z07 and FEY Performance Package"",""9000"",""0"",""9000"",""8190"",""7920"",""0"",""""]",,,,"Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet."
staging_price_rows.csv:Price Schedule:7:9cc46e0b1c,staging_price_rows.csv,Price Schedule,7,,raw_price_evidence,"["""","""","""",""Price"",""D/H(b)"","""",""Invoice"",""Price(c)"",""Price(c)"","""",""""]",,,,"Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet."
staging_price_rows.csv:Price Schedule:70:e88d9942ee,staging_price_rows.csv,Price Schedule,70,,raw_price_evidence,"["""",""J6B"",""Blue Painted Brake Calipers"","""",""795"",""0"",""795"",""723.45"",""699.6"",""0"",""""]",,,,"Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet."
staging_price_rows.csv:Price Schedule:71:27db6fedce,staging_price_rows.csv,Price Schedule,71,,raw_price_evidence,"["""",""J6E"",""Yellow Painted Brake Calipers"","""",""795"",""0"",""795"",""723.45"",""699.6"",""0"",""""]",,,,"Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet."
staging_price_rows.csv:Price Schedule:72:fc91371a66,staging_price_rows.csv,Price Schedule,72,,raw_price_evidence,"["""",""J6F"",""Bright Red Painted Brake Calipers"","""",""795"",""0"",""795"",""723.45"",""699.6"",""0"",""""]",,,,"Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet."
staging_price_rows.csv:Price Schedule:73:6f1dc26db7,staging_price_rows.csv,Price Schedule,73,,raw_price_evidence,"["""",""J6L"",""Orange Painted Brake Calipers"",""Requires J57"",""795"",""0"",""795"",""723.45"",""699.6"",""0"",""""]",,,,"Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet."
staging_price_rows.csv:Price Schedule:74:467ad15c95,staging_price_rows.csv,Price Schedule,74,,raw_price_evidence,"["""",""J6N"",""Edge Red Painted Brake Calipers"","""",""795"",""0"",""795"",""723.45"",""699.6"",""0"",""""]",,,,"Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet."
staging_price_rows.csv:Price Schedule:75:4b85bfa72b,staging_price_rows.csv,Price Schedule,75,,raw_price_evidence,"["""",""J6O"",""Bronze Painted Brake Calipers"",""ZR1/ZR1X Only"",""795"",""0"",""795"",""723.45"",""699.6"",""0"",""""]",,,,"Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet."
staging_price_rows.csv:Price Schedule:76:54eefe516e,staging_price_rows.csv,Price Schedule,76,,raw_price_evidence,"["""",""Convenience:"","""","""","""","""","""","""","""","""",""""]",,,,"Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet."
staging_price_rows.csv:Price Schedule:77:ac490caf91,staging_price_rows.csv,Price Schedule,77,,raw_price_evidence,"["""",""PRB"",""3 Years Onstar One"","""",""800"",""0"",""800"",""728"",""704"",""0"",""""]",,,,"Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet."
staging_price_rows.csv:Price Schedule:78:20cba17bf7,staging_price_rows.csv,Price Schedule,78,,raw_price_evidence,"["""",""R6P"",""3 Years, SIRIUSXM (Non-Transferable)"","""",""299"",""0"",""299"",""272.09"",""263.12"",""0"",""""]",,,,"Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet."
staging_price_rows.csv:Price Schedule:79:0f7d8036ba,staging_price_rows.csv,Price Schedule,79,,raw_price_evidence,"["""",""R9V"",""3 Years of Mobile Service Plus"","""",""599"",""0"",""599"",""545.09"",""527.12"",""0"",""""]",,,,"Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet."
staging_price_rows.csv:Price Schedule:8:e3a455ff5b,staging_price_rows.csv,Price Schedule,8,,raw_price_evidence,"["""","""","""","""","""","""",""Price(a)&(c)"","""","""","""",""""]",,,,"Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet."
staging_price_rows.csv:Price Schedule:80:86b52ff2b8,staging_price_rows.csv,Price Schedule,80,,raw_price_evidence,"["""",""R9Y"",""1 Year of Mobile Service Plus"","""",""199"",""0"",""199"",""181.09"",""175.12"",""0"",""""]",,,,"Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet."
staging_price_rows.csv:Price Schedule:81:46e2a36282,staging_price_rows.csv,Price Schedule,81,,raw_price_evidence,"["""",""Convertible Top:"","""","""","""","""","""","""","""","""",""""]",,,,"Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet."
staging_price_rows.csv:Price Schedule:82:030cd3d57f,staging_price_rows.csv,Price Schedule,82,,raw_price_evidence,"["""",""D84"",""Carbon Flash Painted Nacelles and Roof"",""Convertible Only"",""1295"",""0"",""1295"",""1178.45"",""1139.6"",""0"",""""]",,,,"Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet."
staging_price_rows.csv:Price Schedule:83:d0fa6193fc,staging_price_rows.csv,Price Schedule,83,,raw_price_evidence,"["""",""D86"",""Carbon Flash Painted Nacelles and Body-Color Roof"",""Convertible Only"",""1295"",""0"",""1295"",""1178.45"",""1139.6"",""0"",""""]",,,,"Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet."
staging_price_rows.csv:Price Schedule:84:9a453069bd,staging_price_rows.csv,Price Schedule,84,,raw_price_evidence,"["""",""Dealer Installed:"","""","""","""","""","""","""","""","""",""""]",,,,"Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet."
staging_price_rows.csv:Price Schedule:85:347901f413,staging_price_rows.csv,Price Schedule,85,,raw_price_evidence,"["""",""5DG"",""20-spoke Tech Bronze forged aluminum wheels"",""Stingray"",""4395"",""0"",""4395"",""3999.45"",""3867.6"",""0"",""""]",,,,"Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet."
staging_price_rows.csv:Price Schedule:86:5076ce9549,staging_price_rows.csv,Price Schedule,86,,raw_price_evidence,"["""",""5DH"",""Spider design, Satin Graphite forged aluminum with Red stripe wheels"",""Z06"",""4450"",""0"",""4450"",""4049.5"",""3916"",""0"",""""]",,,,"Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet."
staging_price_rows.csv:Price Schedule:87:529bf0befe,staging_price_rows.csv,Price Schedule,87,,raw_price_evidence,"["""",""5DK"",""Spider design, Tech Bronze forged aluminum wheels"",""Z06"",""4450"",""0"",""4450"",""4049.5"",""3916"",""0"",""""]",,,,"Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet."
staging_price_rows.csv:Price Schedule:88:318938d701,staging_price_rows.csv,Price Schedule,88,,raw_price_evidence,"["""",""5DO"",""15-spoke Bright Polished machined aluminum wheels"",""Stingray"",""4395"",""0"",""4395"",""3999.45"",""3867.6"",""0"",""""]",,,,"Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet."
staging_price_rows.csv:Price Schedule:89:051b980a42,staging_price_rows.csv,Price Schedule,89,,raw_price_evidence,"["""",""5JR"",""Outside Mirror Covers in Visible Carbon Fiber"","""",""1395"",""0"",""1395"",""1269.45"",""1227.6"",""0"",""""]",,,,"Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet."
staging_price_rows.csv:Price Schedule:9:47b904aba8,staging_price_rows.csv,Price Schedule,9,,raw_price_evidence,"["""",""1YC07"",""Corvette Stingray Coupe 1LT"",""71000"",""0"",""71000"",""66314"",""64184"",""0"",""2495"",""""]",,,,"Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet."
staging_price_rows.csv:Price Schedule:90:928a8269c5,staging_price_rows.csv,Price Schedule,90,,raw_price_evidence,"["""",""5V5"",""Exposed Carbon Fiber spoiler"",""Z06 & Grand Sport X"",""5995"",""0"",""5995"",""5455.45"",""5275.6"",""0"",""""]",,,,"Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet."
staging_price_rows.csv:Price Schedule:91:729cba2c7e,staging_price_rows.csv,Price Schedule,91,,raw_price_evidence,"["""",""5V5"",""Exposed Carbon Fiber spoiler"",""Stingray"",""8250"",""0"",""8250"",""7507.5"",""7260"",""0"",""""]",,,,"Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet."
staging_price_rows.csv:Price Schedule:92:2cfc1a3cd0,staging_price_rows.csv,Price Schedule,92,,raw_price_evidence,"["""",""5V7"",""Ground Effects, Black"",""Stingray"",""650"",""0"",""650"",""591.5"",""572"",""0"",""""]",,,,"Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet."
staging_price_rows.csv:Price Schedule:93:603c5b342c,staging_price_rows.csv,Price Schedule,93,,raw_price_evidence,"["""",""5VM"",""Visible Carbon Fiber Ground Effects"","""",""8295"",""0"",""8295"",""7548.45"",""7299.6"",""0"",""""]",,,,"Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet."
staging_price_rows.csv:Price Schedule:94:515c9e1321,staging_price_rows.csv,Price Schedule,94,,raw_price_evidence,"["""",""5W8"",""Carbon Fiber Ground Effects, Carbon Flash Metallic-painted"","""",""7295"",""0"",""7295"",""6638.45"",""6419.6"",""0"",""""]",,,,"Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet."
staging_price_rows.csv:Price Schedule:95:c025730b9e,staging_price_rows.csv,Price Schedule,95,,raw_price_evidence,"["""",""5ZB"",""Grand Sport logo wheel center caps"","""",""250"",""0"",""250"",""227.5"",""220"",""0"",""""]",,,,"Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet."
staging_price_rows.csv:Price Schedule:96:99600b1481,staging_price_rows.csv,Price Schedule,96,,raw_price_evidence,"["""",""5ZC"",""Jake Logo Wheel Center Caps"","""",""250"",""0"",""250"",""227.5"",""220"",""0"",""""]",,,,"Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet."
staging_price_rows.csv:Price Schedule:97:d9057dd7ff,staging_price_rows.csv,Price Schedule,97,,raw_price_evidence,"["""",""5ZD"",""Carbon Flash Center Caps"","""",""250"",""0"",""250"",""227.5"",""220"",""0"",""""]",,,,"Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet."
staging_price_rows.csv:Price Schedule:98:b48f9f97b9,staging_price_rows.csv,Price Schedule,98,,raw_price_evidence,"["""",""5ZU"",""High Wing Spoiler, Body Color"",""Stingray"",""1395"",""0"",""1395"",""1269.45"",""1227.6"",""0"",""""]",,,,"Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet."
staging_price_rows.csv:Price Schedule:99:e94fc055a5,staging_price_rows.csv,Price Schedule,99,,raw_price_evidence,"["""",""5ZV"",""Three-Stanchion high wing spoiler, Carbon Flash Metallic-painted"","""",""2075"",""0"",""2075"",""1888.25"",""1826"",""0"",""""]",,,,"Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet."
staging_variant_matrix_rows.csv:Exterior 1:10:04884872ab,staging_variant_matrix_rows.csv,Exterior 1,10,stingray_3lt_c67,variant_matrix_row,"Convertible top, Carbon Flash-painted nacelles and body-color roof
1. Not available with exterior color (GBA) Black.",A1,D86,,"Convertible top, Carbon Flash-painted nacelles and body-color roof
1. Not available with exterior color (GBA) Black."
staging_variant_matrix_rows.csv:Exterior 1:10:506ad1cda2,staging_variant_matrix_rows.csv,Exterior 1,10,stingray_1lt_c67,variant_matrix_row,"Convertible top, Carbon Flash-painted nacelles and body-color roof
1. Not available with exterior color (GBA) Black.",A1,D86,,"Convertible top, Carbon Flash-painted nacelles and body-color roof
1. Not available with exterior color (GBA) Black."
staging_variant_matrix_rows.csv:Exterior 1:10:bc9a6bf478,staging_variant_matrix_rows.csv,Exterior 1,10,stingray_2lt_c67,variant_matrix_row,"Convertible top, Carbon Flash-painted nacelles and body-color roof
1. Not available with exterior color (GBA) Black.",A1,D86,,"Convertible top, Carbon Flash-painted nacelles and body-color roof
1. Not available with exterior color (GBA) Black."
staging_variant_matrix_rows.csv:Exterior 1:10:cafe765cb8,staging_variant_matrix_rows.csv,Exterior 1,10,stingray_1lt_c07,variant_matrix_row,"Convertible top, Carbon Flash-painted nacelles and body-color roof
1. Not available with exterior color (GBA) Black.",--,D86,,"Convertible top, Carbon Flash-painted nacelles and body-color roof
1. Not available with exterior color (GBA) Black."
staging_variant_matrix_rows.csv:Exterior 1:10:d8bb09b6e1,staging_variant_matrix_rows.csv,Exterior 1,10,stingray_3lt_c07,variant_matrix_row,"Convertible top, Carbon Flash-painted nacelles and body-color roof
1. Not available with exterior color (GBA) Black.",--,D86,,"Convertible top, Carbon Flash-painted nacelles and body-color roof
1. Not available with exterior color (GBA) Black."
staging_variant_matrix_rows.csv:Exterior 1:10:dbf2ae6f31,staging_variant_matrix_rows.csv,Exterior 1,10,stingray_2lt_c07,variant_matrix_row,"Convertible top, Carbon Flash-painted nacelles and body-color roof
1. Not available with exterior color (GBA) Black.",--,D86,,"Convertible top, Carbon Flash-painted nacelles and body-color roof
1. Not available with exterior color (GBA) Black."
staging_variant_matrix_rows.csv:Exterior 1:100:2a5c23a2c5,staging_variant_matrix_rows.csv,Exterior 1,100,stingray_3lt_c67,variant_matrix_row,"NEW!  Wheels, 19"" x 8.5"" (48.3 cm x 21.6 cm) front and 20"" x 11"" (50.8 cm x 27.9 cm) rear 10-spoke Gloss Black forged aluminum",A,QE6,,"NEW!  Wheels, 19"" x 8.5"" (48.3 cm x 21.6 cm) front and 20"" x 11"" (50.8 cm x 27.9 cm) rear 10-spoke Gloss Black forged aluminum"
staging_variant_matrix_rows.csv:Exterior 1:100:2b1c619f8f,staging_variant_matrix_rows.csv,Exterior 1,100,stingray_2lt_c67,variant_matrix_row,"NEW!  Wheels, 19"" x 8.5"" (48.3 cm x 21.6 cm) front and 20"" x 11"" (50.8 cm x 27.9 cm) rear 10-spoke Gloss Black forged aluminum",A,QE6,,"NEW!  Wheels, 19"" x 8.5"" (48.3 cm x 21.6 cm) front and 20"" x 11"" (50.8 cm x 27.9 cm) rear 10-spoke Gloss Black forged aluminum"
staging_variant_matrix_rows.csv:Exterior 1:100:2bf0321220,staging_variant_matrix_rows.csv,Exterior 1,100,stingray_2lt_c07,variant_matrix_row,"NEW!  Wheels, 19"" x 8.5"" (48.3 cm x 21.6 cm) front and 20"" x 11"" (50.8 cm x 27.9 cm) rear 10-spoke Gloss Black forged aluminum",A,QE6,,"NEW!  Wheels, 19"" x 8.5"" (48.3 cm x 21.6 cm) front and 20"" x 11"" (50.8 cm x 27.9 cm) rear 10-spoke Gloss Black forged aluminum"
staging_variant_matrix_rows.csv:Exterior 1:100:710d962615,staging_variant_matrix_rows.csv,Exterior 1,100,stingray_3lt_c07,variant_matrix_row,"NEW!  Wheels, 19"" x 8.5"" (48.3 cm x 21.6 cm) front and 20"" x 11"" (50.8 cm x 27.9 cm) rear 10-spoke Gloss Black forged aluminum",A,QE6,,"NEW!  Wheels, 19"" x 8.5"" (48.3 cm x 21.6 cm) front and 20"" x 11"" (50.8 cm x 27.9 cm) rear 10-spoke Gloss Black forged aluminum"
staging_variant_matrix_rows.csv:Exterior 1:100:b3696208f7,staging_variant_matrix_rows.csv,Exterior 1,100,stingray_1lt_c07,variant_matrix_row,"NEW!  Wheels, 19"" x 8.5"" (48.3 cm x 21.6 cm) front and 20"" x 11"" (50.8 cm x 27.9 cm) rear 10-spoke Gloss Black forged aluminum",A,QE6,,"NEW!  Wheels, 19"" x 8.5"" (48.3 cm x 21.6 cm) front and 20"" x 11"" (50.8 cm x 27.9 cm) rear 10-spoke Gloss Black forged aluminum"
staging_variant_matrix_rows.csv:Exterior 1:100:ef6fdc5abc,staging_variant_matrix_rows.csv,Exterior 1,100,stingray_1lt_c67,variant_matrix_row,"NEW!  Wheels, 19"" x 8.5"" (48.3 cm x 21.6 cm) front and 20"" x 11"" (50.8 cm x 27.9 cm) rear 10-spoke Gloss Black forged aluminum",A,QE6,,"NEW!  Wheels, 19"" x 8.5"" (48.3 cm x 21.6 cm) front and 20"" x 11"" (50.8 cm x 27.9 cm) rear 10-spoke Gloss Black forged aluminum"
staging_variant_matrix_rows.csv:Exterior 1:101:4d0169e8bc,staging_variant_matrix_rows.csv,Exterior 1,101,stingray_1lt_c67,variant_matrix_row,"Wheels, 19"" x 8.5"" (48.3 cm x 21.6 cm) front and 20"" x 11"" (50.8 cm x 27.9 cm) rear 20-spoke bright machined-face forged aluminum",A,Q99,,"Wheels, 19"" x 8.5"" (48.3 cm x 21.6 cm) front and 20"" x 11"" (50.8 cm x 27.9 cm) rear 20-spoke bright machined-face forged aluminum"
staging_variant_matrix_rows.csv:Exterior 1:101:5c9e55e49a,staging_variant_matrix_rows.csv,Exterior 1,101,stingray_1lt_c07,variant_matrix_row,"Wheels, 19"" x 8.5"" (48.3 cm x 21.6 cm) front and 20"" x 11"" (50.8 cm x 27.9 cm) rear 20-spoke bright machined-face forged aluminum",A,Q99,,"Wheels, 19"" x 8.5"" (48.3 cm x 21.6 cm) front and 20"" x 11"" (50.8 cm x 27.9 cm) rear 20-spoke bright machined-face forged aluminum"
staging_variant_matrix_rows.csv:Exterior 1:101:662f5c9528,staging_variant_matrix_rows.csv,Exterior 1,101,stingray_3lt_c07,variant_matrix_row,"Wheels, 19"" x 8.5"" (48.3 cm x 21.6 cm) front and 20"" x 11"" (50.8 cm x 27.9 cm) rear 20-spoke bright machined-face forged aluminum",A,Q99,,"Wheels, 19"" x 8.5"" (48.3 cm x 21.6 cm) front and 20"" x 11"" (50.8 cm x 27.9 cm) rear 20-spoke bright machined-face forged aluminum"
staging_variant_matrix_rows.csv:Exterior 1:101:8d71d0560f,staging_variant_matrix_rows.csv,Exterior 1,101,stingray_3lt_c67,variant_matrix_row,"Wheels, 19"" x 8.5"" (48.3 cm x 21.6 cm) front and 20"" x 11"" (50.8 cm x 27.9 cm) rear 20-spoke bright machined-face forged aluminum",A,Q99,,"Wheels, 19"" x 8.5"" (48.3 cm x 21.6 cm) front and 20"" x 11"" (50.8 cm x 27.9 cm) rear 20-spoke bright machined-face forged aluminum"
staging_variant_matrix_rows.csv:Exterior 1:101:90994eacb1,staging_variant_matrix_rows.csv,Exterior 1,101,stingray_2lt_c07,variant_matrix_row,"Wheels, 19"" x 8.5"" (48.3 cm x 21.6 cm) front and 20"" x 11"" (50.8 cm x 27.9 cm) rear 20-spoke bright machined-face forged aluminum",A,Q99,,"Wheels, 19"" x 8.5"" (48.3 cm x 21.6 cm) front and 20"" x 11"" (50.8 cm x 27.9 cm) rear 20-spoke bright machined-face forged aluminum"
staging_variant_matrix_rows.csv:Exterior 1:101:cc8a23eb25,staging_variant_matrix_rows.csv,Exterior 1,101,stingray_2lt_c67,variant_matrix_row,"Wheels, 19"" x 8.5"" (48.3 cm x 21.6 cm) front and 20"" x 11"" (50.8 cm x 27.9 cm) rear 20-spoke bright machined-face forged aluminum",A,Q99,,"Wheels, 19"" x 8.5"" (48.3 cm x 21.6 cm) front and 20"" x 11"" (50.8 cm x 27.9 cm) rear 20-spoke bright machined-face forged aluminum"
staging_variant_matrix_rows.csv:Exterior 1:102:06097adca3,staging_variant_matrix_rows.csv,Exterior 1,102,stingray_1lt_c67,variant_matrix_row,"Wheels, 19"" x 8.5"" (48.3 cm x 21.6 cm) front and 20"" x 11"" (50.8 cm x 27.9 cm) rear 20-spoke Midnight Gray forged aluminum with Red stripe",A,Q9A,,"Wheels, 19"" x 8.5"" (48.3 cm x 21.6 cm) front and 20"" x 11"" (50.8 cm x 27.9 cm) rear 20-spoke Midnight Gray forged aluminum with Red stripe"
