relationship_type,candidate_status,direction_key,manifest_row_id,group_key,pair_key,ref_id,current_reference_count,source_id,source_kind,source_label,source_category,source_section,source_ownership_status,source_projection_status,target_id,target_kind,target_label,target_category,target_section,target_ownership_status,target_projection_status,notes
manifest_only_preservation,manifest_only_preservation,projected_owned/projected_owned->production_owned/not_projected,csv_row_110,opt_sfz_001->opt_dpc_001,opt_sfz_001->opt_dpc_001,,,opt_sfz_001,active_projected_owned_choice,"LPO, Dark Stealth crossed flags emblem",Mechanical,LPO Exterior,projected_owned,projected_owned,opt_dpc_001,active_choice,Carbon Flash with Yellow accent Full Length Dual Racing Stripes,Exterior,Stripes,production_owned,not_projected,Active preserved_cross_boundary manifest row is valid but not a current production_guarded structured-reference dependency.
manifest_only_preservation,manifest_only_preservation,projected_owned/projected_owned->production_owned/not_projected,csv_row_111,opt_sfz_001->opt_dpg_001,opt_sfz_001->opt_dpg_001,,,opt_sfz_001,active_projected_owned_choice,"LPO, Dark Stealth crossed flags emblem",Mechanical,LPO Exterior,projected_owned,projected_owned,opt_dpg_001,active_choice,Carbon Flash with Orange accent Full Length Dual Racing Stripes,Exterior,Stripes,production_owned,not_projected,Active preserved_cross_boundary manifest row is valid but not a current production_guarded structured-reference dependency.
manifest_only_preservation,manifest_only_preservation,projected_owned/projected_owned->production_owned/not_projected,csv_row_112,opt_sfz_001->opt_dpl_001,opt_sfz_001->opt_dpl_001,,,opt_sfz_001,active_projected_owned_choice,"LPO, Dark Stealth crossed flags emblem",Mechanical,LPO Exterior,projected_owned,projected_owned,opt_dpl_001,active_choice,Carbon Flash with Red accent Full Length Dual Racing Stripes,Exterior,Stripes,production_owned,not_projected,Active preserved_cross_boundary manifest row is valid but not a current production_guarded structured-reference dependency.
manifest_only_preservation,manifest_only_preservation,projected_owned/projected_owned->production_owned/not_projected,csv_row_113,opt_sfz_001->opt_dpt_001,opt_sfz_001->opt_dpt_001,,,opt_sfz_001,active_projected_owned_choice,"LPO, Dark Stealth crossed flags emblem",Mechanical,LPO Exterior,projected_owned,projected_owned,opt_dpt_001,active_choice,Carbon Flash with Silver accent Full Length Dual Racing Stripes,Exterior,Stripes,production_owned,not_projected,Active preserved_cross_boundary manifest row is valid but not a current production_guarded structured-reference dependency.
manifest_only_preservation,manifest_only_preservation,projected_owned/projected_owned->production_owned/not_projected,csv_row_114,opt_sfz_001->opt_dsy_001,opt_sfz_001->opt_dsy_001,,,opt_sfz_001,active_projected_owned_choice,"LPO, Dark Stealth crossed flags emblem",Mechanical,LPO Exterior,projected_owned,projected_owned,opt_dsy_001,active_choice,Edge Orange Full Length Dual Racing Stripes,Exterior,Stripes,production_owned,not_projected,Active preserved_cross_boundary manifest row is valid but not a current production_guarded structured-reference dependency.
manifest_only_preservation,manifest_only_preservation,projected_owned/projected_owned->production_owned/not_projected,csv_row_115,opt_sfz_001->opt_dsz_001,opt_sfz_001->opt_dsz_001,,,opt_sfz_001,active_projected_owned_choice,"LPO, Dark Stealth crossed flags emblem",Mechanical,LPO Exterior,projected_owned,projected_owned,opt_dsz_001,active_choice,Edge Red Full Length Dual Racing Stripes,Exterior,Stripes,production_owned,not_projected,Active preserved_cross_boundary manifest row is valid but not a current production_guarded structured-reference dependency.
manifest_only_preservation,manifest_only_preservation,projected_owned/projected_owned->production_owned/not_projected,csv_row_116,opt_sfz_001->opt_dt0_001,opt_sfz_001->opt_dt0_001,,,opt_sfz_001,active_projected_owned_choice,"LPO, Dark Stealth crossed flags emblem",Mechanical,LPO Exterior,projected_owned,projected_owned,opt_dt0_001,active_choice,Competition Yellow Full Length Dual Racing Stripes,Exterior,Stripes,production_owned,not_projected,Active preserved_cross_boundary manifest row is valid but not a current production_guarded structured-reference dependency.
manifest_only_preservation,manifest_only_preservation,projected_owned/projected_owned->production_owned/not_projected,csv_row_117,opt_sfz_001->opt_dth_001,opt_sfz_001->opt_dth_001,,,opt_sfz_001,active_projected_owned_choice,"LPO, Dark Stealth crossed flags emblem",Mechanical,LPO Exterior,projected_owned,projected_owned,opt_dth_001,active_choice,Carbon Flash Metallic Full Length Dual Racing Stripes,Exterior,Stripes,production_owned,not_projected,Active preserved_cross_boundary manifest row is valid but not a current production_guarded structured-reference dependency.
manifest_only_preservation,manifest_only_preservation,projected_owned/projected_owned->production_owned/not_projected,csv_row_118,opt_sfz_001->opt_dub_001,opt_sfz_001->opt_dub_001,,,opt_sfz_001,active_projected_owned_choice,"LPO, Dark Stealth crossed flags emblem",Mechanical,LPO Exterior,projected_owned,projected_owned,opt_dub_001,active_choice,Sterling Silver Full Length Dual Racing Stripes,Exterior,Stripes,production_owned,not_projected,Active preserved_cross_boundary manifest row is valid but not a current production_guarded structured-reference dependency.
manifest_only_preservation,manifest_only_preservation,projected_owned/projected_owned->production_owned/not_projected,csv_row_119,opt_sfz_001->opt_due_001,opt_sfz_001->opt_due_001,,,opt_sfz_001,active_projected_owned_choice,"LPO, Dark Stealth crossed flags emblem",Mechanical,LPO Exterior,projected_owned,projected_owned,opt_due_001,active_choice,NEW! Asymmetrical Santorini Blue/Carbon Flash Full Length Dual Racing Stripes,Exterior,Stripes,production_owned,not_projected,Active preserved_cross_boundary manifest row is valid but not a current production_guarded structured-reference dependency.
manifest_only_preservation,manifest_only_preservation,projected_owned/projected_owned->production_owned/not_projected,csv_row_120,opt_sfz_001->opt_duk_001,opt_sfz_001->opt_duk_001,,,opt_sfz_001,active_projected_owned_choice,"LPO, Dark Stealth crossed flags emblem",Mechanical,LPO Exterior,projected_owned,projected_owned,opt_duk_001,active_choice,Asymmetrical Edge Red/Carbon Flash Full Length Dual Racing Stripes,Exterior,Stripes,production_owned,not_projected,Active preserved_cross_boundary manifest row is valid but not a current production_guarded structured-reference dependency.
manifest_only_preservation,manifest_only_preservation,projected_owned/projected_owned->production_owned/not_projected,csv_row_121,opt_sfz_001->opt_duw_001,opt_sfz_001->opt_duw_001,,,opt_sfz_001,active_projected_owned_choice,"LPO, Dark Stealth crossed flags emblem",Mechanical,LPO Exterior,projected_owned,projected_owned,opt_duw_001,active_choice,Edge Blue Full Length Dual Racing Stripes,Exterior,Stripes,production_owned,not_projected,Active preserved_cross_boundary manifest row is valid but not a current production_guarded structured-reference dependency.
manifest_only_preservation,manifest_only_preservation,projected_owned/projected_owned->production_owned/not_projected,csv_row_146,opt_5v7_001->opt_z51_001,opt_5v7_001->opt_z51_001,,,opt_5v7_001,active_projected_owned_choice,"LPO, Black Ground Effects",Mechanical,LPO Exterior,projected_owned,projected_owned,opt_z51_001,active_choice,Z51 Performance Package,Mechanical,Performance,production_owned,not_projected,Active preserved_cross_boundary manifest row is valid but not a current production_guarded structured-reference dependency.
manifest_only_preservation,manifest_only_preservation,projected_owned/projected_owned->production_owned/not_projected,csv_row_128,opt_rnx_001->opt_z51_001,opt_rnx_001->opt_z51_001,,,opt_rnx_001,active_projected_owned_choice,"LPO, Premium outdoor car cover",Mechanical,LPO Exterior,projected_owned,projected_owned,opt_z51_001,active_choice,Z51 Performance Package,Mechanical,Performance,production_owned,not_projected,Active preserved_cross_boundary manifest row is valid but not a current production_guarded structured-reference dependency.
manifest_only_preservation,manifest_only_preservation,projected_owned/projected_owned->production_owned/not_projected,csv_row_129,opt_rwj_001->opt_z51_001,opt_rwj_001->opt_z51_001,,,opt_rwj_001,active_projected_owned_choice,"LPO, Premium outdoor car cover",Mechanical,LPO Exterior,projected_owned,projected_owned,opt_z51_001,active_choice,Z51 Performance Package,Mechanical,Performance,production_owned,not_projected,Active preserved_cross_boundary manifest row is valid but not a current production_guarded structured-reference dependency.
manifest_only_preservation,manifest_only_preservation,projected_owned/projected_owned->production_owned/not_projected,csv_row_206,opt_5zu_001->opt_g8g_001,opt_5zu_001->opt_g8g_001,,,opt_5zu_001,active_projected_owned_choice,"LPO, High wing spoiler, Body color",Mechanical,Spoiler,projected_owned,projected_owned,opt_g8g_001,active_choice,Arctic White,Exterior,Paint,production_owned,not_projected,Active preserved_cross_boundary manifest row is valid but not a current production_guarded structured-reference dependency.
manifest_only_preservation,manifest_only_preservation,projected_owned/projected_owned->production_owned/not_projected,csv_row_207,opt_5zu_001->opt_gba_001,opt_5zu_001->opt_gba_001,,,opt_5zu_001,active_projected_owned_choice,"LPO, High wing spoiler, Body color",Mechanical,Spoiler,projected_owned,projected_owned,opt_gba_001,active_choice,Black,Exterior,Paint,production_owned,not_projected,Active preserved_cross_boundary manifest row is valid but not a current production_guarded structured-reference dependency.
manifest_only_preservation,manifest_only_preservation,projected_owned/projected_owned->production_owned/not_projected,csv_row_208,opt_5zu_001->opt_gkz_001,opt_5zu_001->opt_gkz_001,,,opt_5zu_001,active_projected_owned_choice,"LPO, High wing spoiler, Body color",Mechanical,Spoiler,projected_owned,projected_owned,opt_gkz_001,active_choice,Torch Red,Exterior,Paint,production_owned,not_projected,Active preserved_cross_boundary manifest row is valid but not a current production_guarded structured-reference dependency.
manifest_only_preservation,manifest_only_preservation,projected_owned/projected_owned->production_owned/not_projected,csv_row_179,opt_t0a_001->opt_z51_001,opt_t0a_001->opt_z51_001,,,opt_t0a_001,active_projected_owned_choice,Z51 Spoiler,Mechanical,Spoiler,projected_owned,projected_owned,opt_z51_001,active_choice,Z51 Performance Package,Mechanical,Performance,production_owned,not_projected,Active preserved_cross_boundary manifest row is valid but not a current production_guarded structured-reference dependency.
manifest_only_preservation,manifest_only_preservation,projected_owned/projected_owned->projected_owned/projected_owned,csv_row_88,opt_r88_001->opt_eyk_001,opt_r88_001->opt_eyk_001,,,opt_r88_001,active_projected_owned_choice,"LPO, Illuminated crossed flags emblem",Mechanical,LPO Exterior,projected_owned,projected_owned,opt_eyk_001,active_projected_owned_choice,Chrome Exterior Badge Package,Exterior,Badges,projected_owned,projected_owned,Active preserved_cross_boundary manifest row is valid but not a current production_guarded structured-reference dependency.
manifest_only_preservation,manifest_only_preservation,projected_owned/projected_owned->projected_owned/projected_owned,csv_row_108,opt_sfz_001->opt_eyk_001,opt_sfz_001->opt_eyk_001,,,opt_sfz_001,active_projected_owned_choice,"LPO, Dark Stealth crossed flags emblem",Mechanical,LPO Exterior,projected_owned,projected_owned,opt_eyk_001,active_projected_owned_choice,Chrome Exterior Badge Package,Exterior,Badges,projected_owned,projected_owned,Active preserved_cross_boundary manifest row is valid but not a current production_guarded structured-reference dependency.
manifest_only_preservation,manifest_only_preservation,projected_owned/projected_owned->projected_owned/projected_owned,csv_row_86,opt_sbt_001->opt_cc3_001,opt_sbt_001->opt_cc3_001,,,opt_sbt_001,active_projected_owned_choice,"LPO, Dual roof",Mechanical,LPO Exterior,projected_owned,projected_owned,opt_cc3_001,active_projected_owned_choice,Roof panel,Exterior,Roof,projected_owned,projected_owned,Active preserved_cross_boundary manifest row is valid but not a current production_guarded structured-reference dependency.
manifest_only_preservation,manifest_only_preservation,projected_owned/projected_owned->projected_owned/projected_owned,csv_row_144,opt_5v7_001->opt_sti_001,opt_5v7_001->opt_sti_001,,,opt_5v7_001,active_projected_owned_choice,"LPO, Black Ground Effects",Mechanical,LPO Exterior,projected_owned,projected_owned,opt_sti_001,active_projected_owned_choice,"LPO, Composite rocker extensions",Mechanical,LPO Exterior,projected_owned,projected_owned,Active preserved_cross_boundary manifest row is valid but not a current production_guarded structured-reference dependency.
manifest_only_preservation,manifest_only_preservation,projected_owned/projected_owned->projected_owned/projected_owned,csv_row_167,opt_pcu_001->opt_5v7_001,opt_pcu_001->opt_5v7_001,,,opt_pcu_001,active_projected_owned_choice,"LPO, Stingray Protection Package",Mechanical,LPO Exterior,projected_owned,projected_owned,opt_5v7_001,active_projected_owned_choice,"LPO, Black Ground Effects",Mechanical,LPO Exterior,projected_owned,projected_owned,Active preserved_cross_boundary manifest row is valid but not a current production_guarded structured-reference dependency.
manifest_only_preservation,manifest_only_preservation,projected_owned/projected_owned->projected_owned/projected_owned,csv_row_87,opt_r88_001->opt_sfz_001,opt_r88_001->opt_sfz_001,,,opt_r88_001,active_projected_owned_choice,"LPO, Illuminated crossed flags emblem",Mechanical,LPO Exterior,projected_owned,projected_owned,opt_sfz_001,active_projected_owned_choice,"LPO, Dark Stealth crossed flags emblem",Mechanical,LPO Exterior,projected_owned,projected_owned,Active preserved_cross_boundary manifest row is valid but not a current production_guarded structured-reference dependency.
manifest_only_preservation,manifest_only_preservation,projected_owned/projected_owned->projected_owned/projected_owned,csv_row_106,opt_rik_001->opt_rin_001,opt_rik_001->opt_rin_001,,,opt_rik_001,active_projected_owned_choice,"LPO, Rear Corvette script badge in Torch Red",Mechanical,LPO Exterior,projected_owned,projected_owned,opt_rin_001,active_projected_owned_choice,"LPO, Rear Corvette script badge in Arctic White",Mechanical,LPO Exterior,projected_owned,projected_owned,Active preserved_cross_boundary manifest row is valid but not a current production_guarded structured-reference dependency.
manifest_only_preservation,manifest_only_preservation,projected_owned/projected_owned->projected_owned/projected_owned,csv_row_107,opt_rik_001->opt_sl8_001,opt_rik_001->opt_sl8_001,,,opt_rik_001,active_projected_owned_choice,"LPO, Rear Corvette script badge in Torch Red",Mechanical,LPO Exterior,projected_owned,projected_owned,opt_sl8_001,active_projected_owned_choice,"LPO, Rear Corvette script badge in Edge Red",Mechanical,LPO Exterior,projected_owned,projected_owned,Active preserved_cross_boundary manifest row is valid but not a current production_guarded structured-reference dependency.
manifest_only_preservation,manifest_only_preservation,projected_owned/projected_owned->projected_owned/projected_owned,csv_row_102,opt_rin_001->opt_rik_001,opt_rin_001->opt_rik_001,,,opt_rin_001,active_projected_owned_choice,"LPO, Rear Corvette script badge in Arctic White",Mechanical,LPO Exterior,projected_owned,projected_owned,opt_rik_001,active_projected_owned_choice,"LPO, Rear Corvette script badge in Torch Red",Mechanical,LPO Exterior,projected_owned,projected_owned,Active preserved_cross_boundary manifest row is valid but not a current production_guarded structured-reference dependency.
manifest_only_preservation,manifest_only_preservation,projected_owned/projected_owned->projected_owned/projected_owned,csv_row_103,opt_rin_001->opt_sl8_001,opt_rin_001->opt_sl8_001,,,opt_rin_001,active_projected_owned_choice,"LPO, Rear Corvette script badge in Arctic White",Mechanical,LPO Exterior,projected_owned,projected_owned,opt_sl8_001,active_projected_owned_choice,"LPO, Rear Corvette script badge in Edge Red",Mechanical,LPO Exterior,projected_owned,projected_owned,Active preserved_cross_boundary manifest row is valid but not a current production_guarded structured-reference dependency.
manifest_only_preservation,manifest_only_preservation,projected_owned/projected_owned->projected_owned/projected_owned,csv_row_105,opt_sl8_001->opt_rik_001,opt_sl8_001->opt_rik_001,,,opt_sl8_001,active_projected_owned_choice,"LPO, Rear Corvette script badge in Edge Red",Mechanical,LPO Exterior,projected_owned,projected_owned,opt_rik_001,active_projected_owned_choice,"LPO, Rear Corvette script badge in Torch Red",Mechanical,LPO Exterior,projected_owned,projected_owned,Active preserved_cross_boundary manifest row is valid but not a current production_guarded structured-reference dependency.
manifest_only_preservation,manifest_only_preservation,projected_owned/projected_owned->projected_owned/projected_owned,csv_row_104,opt_sl8_001->opt_rin_001,opt_sl8_001->opt_rin_001,,,opt_sl8_001,active_projected_owned_choice,"LPO, Rear Corvette script badge in Edge Red",Mechanical,LPO Exterior,projected_owned,projected_owned,opt_rin_001,active_projected_owned_choice,"LPO, Rear Corvette script badge in Arctic White",Mechanical,LPO Exterior,projected_owned,projected_owned,Active preserved_cross_boundary manifest row is valid but not a current production_guarded structured-reference dependency.
manifest_only_preservation,manifest_only_preservation,projected_owned/projected_owned->projected_owned/projected_owned,csv_row_168,opt_sti_001->opt_5v7_001,opt_sti_001->opt_5v7_001,,,opt_sti_001,active_projected_owned_choice,"LPO, Composite rocker extensions",Mechanical,LPO Exterior,projected_owned,projected_owned,opt_5v7_001,active_projected_owned_choice,"LPO, Black Ground Effects",Mechanical,LPO Exterior,projected_owned,projected_owned,Active preserved_cross_boundary manifest row is valid but not a current production_guarded structured-reference dependency.
manifest_only_preservation,manifest_only_preservation,projected_owned/projected_owned->projected_owned/projected_owned,csv_row_145,opt_5v7_001->opt_tvs_001,opt_5v7_001->opt_tvs_001,,,opt_5v7_001,active_projected_owned_choice,"LPO, Black Ground Effects",Mechanical,LPO Exterior,projected_owned,projected_owned,opt_tvs_001,active_projected_owned_choice,Low-profile rear spoiler and front splitter,Mechanical,Spoiler,projected_owned,projected_owned,Active preserved_cross_boundary manifest row is valid but not a current production_guarded structured-reference dependency.
manifest_only_preservation,manifest_only_preservation,projected_owned/projected_owned->projected_owned/projected_owned,csv_row_125,opt_rnx_001->opt_5zu_001,opt_rnx_001->opt_5zu_001,,,opt_rnx_001,active_projected_owned_choice,"LPO, Premium outdoor car cover",Mechanical,LPO Exterior,projected_owned,projected_owned,opt_5zu_001,active_projected_owned_choice,"LPO, High wing spoiler, Body color",Mechanical,Spoiler,projected_owned,projected_owned,Active preserved_cross_boundary manifest row is valid but not a current production_guarded structured-reference dependency.
manifest_only_preservation,manifest_only_preservation,projected_owned/projected_owned->projected_owned/projected_owned,csv_row_127,opt_rnx_001->opt_5zz_001,opt_rnx_001->opt_5zz_001,,,opt_rnx_001,active_projected_owned_choice,"LPO, Premium outdoor car cover",Mechanical,LPO Exterior,projected_owned,projected_owned,opt_5zz_001,active_projected_owned_choice,"LPO, High wing spoiler",Mechanical,Spoiler,projected_owned,projected_owned,Active preserved_cross_boundary manifest row is valid but not a current production_guarded structured-reference dependency.
manifest_only_preservation,manifest_only_preservation,projected_owned/projected_owned->projected_owned/projected_owned,csv_row_122,opt_wkq_001->opt_5zu_001,opt_wkq_001->opt_5zu_001,,,opt_wkq_001,active_projected_owned_choice,"LPO, Premium indoor car cover",Mechanical,LPO Exterior,projected_owned,projected_owned,opt_5zu_001,active_projected_owned_choice,"LPO, High wing spoiler, Body color",Mechanical,Spoiler,projected_owned,projected_owned,Active preserved_cross_boundary manifest row is valid but not a current production_guarded structured-reference dependency.
manifest_only_preservation,manifest_only_preservation,projected_owned/projected_owned->projected_owned/projected_owned,csv_row_124,opt_wkq_001->opt_5zz_001,opt_wkq_001->opt_5zz_001,,,opt_wkq_001,active_projected_owned_choice,"LPO, Premium indoor car cover",Mechanical,LPO Exterior,projected_owned,projected_owned,opt_5zz_001,active_projected_owned_choice,"LPO, High wing spoiler",Mechanical,Spoiler,projected_owned,projected_owned,Active preserved_cross_boundary manifest row is valid but not a current production_guarded structured-reference dependency.
manifest_only_preservation,manifest_only_preservation,projected_owned/projected_owned->projected_owned/projected_owned,csv_row_159,opt_5zu_001->opt_t0a_001,opt_5zu_001->opt_t0a_001,,,opt_5zu_001,active_projected_owned_choice,"LPO, High wing spoiler, Body color",Mechanical,Spoiler,projected_owned,projected_owned,opt_t0a_001,active_projected_owned_choice,Z51 Spoiler,Mechanical,Spoiler,projected_owned,projected_owned,Active preserved_cross_boundary manifest row is valid but not a current production_guarded structured-reference dependency.
manifest_only_preservation,manifest_only_preservation,projected_owned/projected_owned->projected_owned/projected_owned,csv_row_161,opt_5zz_001->opt_t0a_001,opt_5zz_001->opt_t0a_001,,,opt_5zz_001,active_projected_owned_choice,"LPO, High wing spoiler",Mechanical,Spoiler,projected_owned,projected_owned,opt_t0a_001,active_projected_owned_choice,Z51 Spoiler,Mechanical,Spoiler,projected_owned,projected_owned,Active preserved_cross_boundary manifest row is valid but not a current production_guarded structured-reference dependency.
manifest_only_preservation,manifest_only_preservation,projected_owned/projected_owned->projected_owned/projected_owned,csv_row_180,opt_tvs_001->opt_t0a_001,opt_tvs_001->opt_t0a_001,,,opt_tvs_001,active_projected_owned_choice,Low-profile rear spoiler and front splitter,Mechanical,Spoiler,projected_owned,projected_owned,opt_t0a_001,active_projected_owned_choice,Z51 Spoiler,Mechanical,Spoiler,projected_owned,projected_owned,Active preserved_cross_boundary manifest row is valid but not a current production_guarded structured-reference dependency.
