model_key,sheet,excel_row_before_delete,rule_id,source_id,rule_type,target_id,generation_action,normalization_status,runtime_action,skip_reason,action,raw_row_json
stingray,rule_mapping,168,rule_opt_r88_001_excludes_opt_dsz_001,opt_r88_001,excludes,opt_dsz_001,omit_grouped_exclusion,omitted,,runtime_authored_rule_false,delete,"{""body_style_scope"": """", ""disabled_reason"": """", ""generation_action"": ""omit_grouped_exclusion"", ""normalization_status"": ""omitted"", ""original_detail_raw"": ""1. Not available with (SFZ) Dark Stealth crossed flags emblems, LPO, (EYK) Chrome Exterior Badge Package or any Full Length Dual Racing Stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTB, DTH, DUB, DUE, DUK, DUW)."", ""rule_id"": ""rule_opt_r88_001_excludes_opt_dsz_001"", ""rule_type"": ""excludes"", ""runtime_action"": """", ""source_id"": ""opt_r88_001"", ""source_section"": ""sec_lpoe_001"", ""source_selection_mode"": ""multi_select_opt"", ""source_type"": ""main"", ""target_id"": ""opt_dsz_001"", ""target_section"": ""sec_stri_001"", ""target_selection_mode"": ""single_select_opt"", ""target_type"": ""main""}"
stingray,rule_mapping,169,rule_opt_r88_001_excludes_opt_dt0_001,opt_r88_001,excludes,opt_dt0_001,omit_grouped_exclusion,omitted,,runtime_authored_rule_false,delete,"{""body_style_scope"": """", ""disabled_reason"": """", ""generation_action"": ""omit_grouped_exclusion"", ""normalization_status"": ""omitted"", ""original_detail_raw"": ""1. Not available with (SFZ) Dark Stealth crossed flags emblems, LPO, (EYK) Chrome Exterior Badge Package or any Full Length Dual Racing Stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTB, DTH, DUB, DUE, DUK, DUW)."", ""rule_id"": ""rule_opt_r88_001_excludes_opt_dt0_001"", ""rule_type"": ""excludes"", ""runtime_action"": """", ""source_id"": ""opt_r88_001"", ""source_section"": ""sec_lpoe_001"", ""source_selection_mode"": ""multi_select_opt"", ""source_type"": ""main"", ""target_id"": ""opt_dt0_001"", ""target_section"": ""sec_stri_001"", ""target_selection_mode"": ""single_select_opt"", ""target_type"": ""main""}"
stingray,rule_mapping,170,rule_opt_r88_001_excludes_opt_dth_001,opt_r88_001,excludes,opt_dth_001,omit_grouped_exclusion,omitted,,runtime_authored_rule_false,delete,"{""body_style_scope"": """", ""disabled_reason"": """", ""generation_action"": ""omit_grouped_exclusion"", ""normalization_status"": ""omitted"", ""original_detail_raw"": ""1. Not available with (SFZ) Dark Stealth crossed flags emblems, LPO, (EYK) Chrome Exterior Badge Package or any Full Length Dual Racing Stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTB, DTH, DUB, DUE, DUK, DUW)."", ""rule_id"": ""rule_opt_r88_001_excludes_opt_dth_001"", ""rule_type"": ""excludes"", ""runtime_action"": """", ""source_id"": ""opt_r88_001"", ""source_section"": ""sec_lpoe_001"", ""source_selection_mode"": ""multi_select_opt"", ""source_type"": ""main"", ""target_id"": ""opt_dth_001"", ""target_section"": ""sec_stri_001"", ""target_selection_mode"": ""single_select_opt"", ""target_type"": ""main""}"
stingray,rule_mapping,171,rule_opt_r88_001_excludes_opt_dub_001,opt_r88_001,excludes,opt_dub_001,omit_grouped_exclusion,omitted,,runtime_authored_rule_false,delete,"{""body_style_scope"": """", ""disabled_reason"": """", ""generation_action"": ""omit_grouped_exclusion"", ""normalization_status"": ""omitted"", ""original_detail_raw"": ""1. Not available with (SFZ) Dark Stealth crossed flags emblems, LPO, (EYK) Chrome Exterior Badge Package or any Full Length Dual Racing Stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTB, DTH, DUB, DUE, DUK, DUW)."", ""rule_id"": ""rule_opt_r88_001_excludes_opt_dub_001"", ""rule_type"": ""excludes"", ""runtime_action"": """", ""source_id"": ""opt_r88_001"", ""source_section"": ""sec_lpoe_001"", ""source_selection_mode"": ""multi_select_opt"", ""source_type"": ""main"", ""target_id"": ""opt_dub_001"", ""target_section"": ""sec_stri_001"", ""target_selection_mode"": ""single_select_opt"", ""target_type"": ""main""}"
stingray,rule_mapping,172,rule_opt_r88_001_excludes_opt_due_001,opt_r88_001,excludes,opt_due_001,omit_grouped_exclusion,omitted,,runtime_authored_rule_false,delete,"{""body_style_scope"": """", ""disabled_reason"": """", ""generation_action"": ""omit_grouped_exclusion"", ""normalization_status"": ""omitted"", ""original_detail_raw"": ""1. Not available with (SFZ) Dark Stealth crossed flags emblems, LPO, (EYK) Chrome Exterior Badge Package or any Full Length Dual Racing Stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTB, DTH, DUB, DUE, DUK, DUW)."", ""rule_id"": ""rule_opt_r88_001_excludes_opt_due_001"", ""rule_type"": ""excludes"", ""runtime_action"": """", ""source_id"": ""opt_r88_001"", ""source_section"": ""sec_lpoe_001"", ""source_selection_mode"": ""multi_select_opt"", ""source_type"": ""main"", ""target_id"": ""opt_due_001"", ""target_section"": ""sec_stri_001"", ""target_selection_mode"": ""single_select_opt"", ""target_type"": ""main""}"
stingray,rule_mapping,173,rule_opt_r88_001_excludes_opt_duk_001,opt_r88_001,excludes,opt_duk_001,omit_grouped_exclusion,omitted,,runtime_authored_rule_false,delete,"{""body_style_scope"": """", ""disabled_reason"": """", ""generation_action"": ""omit_grouped_exclusion"", ""normalization_status"": ""omitted"", ""original_detail_raw"": ""1. Not available with (SFZ) Dark Stealth crossed flags emblems, LPO, (EYK) Chrome Exterior Badge Package or any Full Length Dual Racing Stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTB, DTH, DUB, DUE, DUK, DUW)."", ""rule_id"": ""rule_opt_r88_001_excludes_opt_duk_001"", ""rule_type"": ""excludes"", ""runtime_action"": """", ""source_id"": ""opt_r88_001"", ""source_section"": ""sec_lpoe_001"", ""source_selection_mode"": ""multi_select_opt"", ""source_type"": ""main"", ""target_id"": ""opt_duk_001"", ""target_section"": ""sec_stri_001"", ""target_selection_mode"": ""single_select_opt"", ""target_type"": ""main""}"
stingray,rule_mapping,174,rule_opt_r88_001_excludes_opt_duw_001,opt_r88_001,excludes,opt_duw_001,omit_grouped_exclusion,omitted,,runtime_authored_rule_false,delete,"{""body_style_scope"": """", ""disabled_reason"": """", ""generation_action"": ""omit_grouped_exclusion"", ""normalization_status"": ""omitted"", ""original_detail_raw"": ""1. Not available with (SFZ) Dark Stealth crossed flags emblems, LPO, (EYK) Chrome Exterior Badge Package or any Full Length Dual Racing Stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTB, DTH, DUB, DUE, DUK, DUW)."", ""rule_id"": ""rule_opt_r88_001_excludes_opt_duw_001"", ""rule_type"": ""excludes"", ""runtime_action"": """", ""source_id"": ""opt_r88_001"", ""source_section"": ""sec_lpoe_001"", ""source_selection_mode"": ""multi_select_opt"", ""source_type"": ""main"", ""target_id"": ""opt_duw_001"", ""target_section"": ""sec_stri_001"", ""target_selection_mode"": ""single_select_opt"", ""target_type"": ""main""}"
stingray,rule_mapping,175,rule_opt_r88_001_excludes_opt_eyk_001,opt_r88_001,excludes,opt_eyk_001,omit_grouped_exclusion,omitted,,runtime_authored_rule_false,delete,"{""body_style_scope"": """", ""disabled_reason"": """", ""generation_action"": ""omit_grouped_exclusion"", ""normalization_status"": ""omitted"", ""original_detail_raw"": ""1. Not available with (SFZ) Dark Stealth crossed flags emblems, LPO, (EYK) Chrome Exterior Badge Package or any Full Length Dual Racing Stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTB, DTH, DUB, DUE, DUK, DUW)."", ""rule_id"": ""rule_opt_r88_001_excludes_opt_eyk_001"", ""rule_type"": ""excludes"", ""runtime_action"": """", ""source_id"": ""opt_r88_001"", ""source_section"": ""sec_lpoe_001"", ""source_selection_mode"": ""multi_select_opt"", ""source_type"": ""main"", ""target_id"": ""opt_eyk_001"", ""target_section"": ""sec_badg_001"", ""target_selection_mode"": ""single_select_req"", ""target_type"": ""main""}"
stingray,rule_mapping,176,rule_opt_r88_001_excludes_opt_sfz_001,opt_r88_001,excludes,opt_sfz_001,omit_grouped_exclusion,omitted,,runtime_authored_rule_false,delete,"{""body_style_scope"": """", ""disabled_reason"": """", ""generation_action"": ""omit_grouped_exclusion"", ""normalization_status"": ""omitted"", ""original_detail_raw"": ""1. Not available with (SFZ) Dark Stealth crossed flags emblems, LPO, (EYK) Chrome Exterior Badge Package or any Full Length Dual Racing Stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTB, DTH, DUB, DUE, DUK, DUW)."", ""rule_id"": ""rule_opt_r88_001_excludes_opt_sfz_001"", ""rule_type"": ""excludes"", ""runtime_action"": """", ""source_id"": ""opt_r88_001"", ""source_section"": ""sec_lpoe_001"", ""source_selection_mode"": ""multi_select_opt"", ""source_type"": ""main"", ""target_id"": ""opt_sfz_001"", ""target_section"": ""sec_lpoe_001"", ""target_selection_mode"": ""multi_select_opt"", ""target_type"": ""main""}"
stingray,rule_mapping,193,rule_opt_sfz_001_excludes_opt_dpb_001,opt_sfz_001,excludes,opt_dpb_001,omit_grouped_exclusion,omitted,,runtime_authored_rule_false,delete,"{""body_style_scope"": """", ""disabled_reason"": """", ""generation_action"": ""omit_grouped_exclusion"", ""normalization_status"": ""omitted"", ""original_detail_raw"": ""1. Not available with (EYK) Chrome Exterior Badge Package or any Full Length Dual Racing Stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTB, DTH, DUB, DUE, DUK, DUW). Included with (PCX) Tech Bronze Accent Package, LPO."", ""rule_id"": ""rule_opt_sfz_001_excludes_opt_dpb_001"", ""rule_type"": ""excludes"", ""runtime_action"": """", ""source_id"": ""opt_sfz_001"", ""source_section"": ""sec_lpoe_001"", ""source_selection_mode"": ""multi_select_opt"", ""source_type"": ""main"", ""target_id"": ""opt_dpb_001"", ""target_section"": ""sec_stri_001"", ""target_selection_mode"": ""single_select_opt"", ""target_type"": ""main""}"
stingray,rule_mapping,194,rule_opt_sfz_001_excludes_opt_dpc_001,opt_sfz_001,excludes,opt_dpc_001,omit_grouped_exclusion,omitted,,runtime_authored_rule_false,delete,"{""body_style_scope"": """", ""disabled_reason"": """", ""generation_action"": ""omit_grouped_exclusion"", ""normalization_status"": ""omitted"", ""original_detail_raw"": ""1. Not available with (EYK) Chrome Exterior Badge Package or any Full Length Dual Racing Stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTB, DTH, DUB, DUE, DUK, DUW). Included with (PCX) Tech Bronze Accent Package, LPO."", ""rule_id"": ""rule_opt_sfz_001_excludes_opt_dpc_001"", ""rule_type"": ""excludes"", ""runtime_action"": """", ""source_id"": ""opt_sfz_001"", ""source_section"": ""sec_lpoe_001"", ""source_selection_mode"": ""multi_select_opt"", ""source_type"": ""main"", ""target_id"": ""opt_dpc_001"", ""target_section"": ""sec_stri_001"", ""target_selection_mode"": ""single_select_opt"", ""target_type"": ""main""}"
stingray,rule_mapping,195,rule_opt_sfz_001_excludes_opt_dpg_001,opt_sfz_001,excludes,opt_dpg_001,omit_grouped_exclusion,omitted,,runtime_authored_rule_false,delete,"{""body_style_scope"": """", ""disabled_reason"": """", ""generation_action"": ""omit_grouped_exclusion"", ""normalization_status"": ""omitted"", ""original_detail_raw"": ""1. Not available with (EYK) Chrome Exterior Badge Package or any Full Length Dual Racing Stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTB, DTH, DUB, DUE, DUK, DUW). Included with (PCX) Tech Bronze Accent Package, LPO."", ""rule_id"": ""rule_opt_sfz_001_excludes_opt_dpg_001"", ""rule_type"": ""excludes"", ""runtime_action"": """", ""source_id"": ""opt_sfz_001"", ""source_section"": ""sec_lpoe_001"", ""source_selection_mode"": ""multi_select_opt"", ""source_type"": ""main"", ""target_id"": ""opt_dpg_001"", ""target_section"": ""sec_stri_001"", ""target_selection_mode"": ""single_select_opt"", ""target_type"": ""main""}"
stingray,rule_mapping,196,rule_opt_sfz_001_excludes_opt_dpl_001,opt_sfz_001,excludes,opt_dpl_001,omit_grouped_exclusion,omitted,,runtime_authored_rule_false,delete,"{""body_style_scope"": """", ""disabled_reason"": """", ""generation_action"": ""omit_grouped_exclusion"", ""normalization_status"": ""omitted"", ""original_detail_raw"": ""1. Not available with (EYK) Chrome Exterior Badge Package or any Full Length Dual Racing Stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTB, DTH, DUB, DUE, DUK, DUW). Included with (PCX) Tech Bronze Accent Package, LPO."", ""rule_id"": ""rule_opt_sfz_001_excludes_opt_dpl_001"", ""rule_type"": ""excludes"", ""runtime_action"": """", ""source_id"": ""opt_sfz_001"", ""source_section"": ""sec_lpoe_001"", ""source_selection_mode"": ""multi_select_opt"", ""source_type"": ""main"", ""target_id"": ""opt_dpl_001"", ""target_section"": ""sec_stri_001"", ""target_selection_mode"": ""single_select_opt"", ""target_type"": ""main""}"
stingray,rule_mapping,197,rule_opt_sfz_001_excludes_opt_dpt_001,opt_sfz_001,excludes,opt_dpt_001,omit_grouped_exclusion,omitted,,runtime_authored_rule_false,delete,"{""body_style_scope"": """", ""disabled_reason"": """", ""generation_action"": ""omit_grouped_exclusion"", ""normalization_status"": ""omitted"", ""original_detail_raw"": ""1. Not available with (EYK) Chrome Exterior Badge Package or any Full Length Dual Racing Stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTB, DTH, DUB, DUE, DUK, DUW). Included with (PCX) Tech Bronze Accent Package, LPO."", ""rule_id"": ""rule_opt_sfz_001_excludes_opt_dpt_001"", ""rule_type"": ""excludes"", ""runtime_action"": """", ""source_id"": ""opt_sfz_001"", ""source_section"": ""sec_lpoe_001"", ""source_selection_mode"": ""multi_select_opt"", ""source_type"": ""main"", ""target_id"": ""opt_dpt_001"", ""target_section"": ""sec_stri_001"", ""target_selection_mode"": ""single_select_opt"", ""target_type"": ""main""}"
stingray,rule_mapping,198,rule_opt_sfz_001_excludes_opt_dsy_001,opt_sfz_001,excludes,opt_dsy_001,omit_grouped_exclusion,omitted,,runtime_authored_rule_false,delete,"{""body_style_scope"": """", ""disabled_reason"": """", ""generation_action"": ""omit_grouped_exclusion"", ""normalization_status"": ""omitted"", ""original_detail_raw"": ""1. Not available with (EYK) Chrome Exterior Badge Package or any Full Length Dual Racing Stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTB, DTH, DUB, DUE, DUK, DUW). Included with (PCX) Tech Bronze Accent Package, LPO."", ""rule_id"": ""rule_opt_sfz_001_excludes_opt_dsy_001"", ""rule_type"": ""excludes"", ""runtime_action"": """", ""source_id"": ""opt_sfz_001"", ""source_section"": ""sec_lpoe_001"", ""source_selection_mode"": ""multi_select_opt"", ""source_type"": ""main"", ""target_id"": ""opt_dsy_001"", ""target_section"": ""sec_stri_001"", ""target_selection_mode"": ""single_select_opt"", ""target_type"": ""main""}"
stingray,rule_mapping,199,rule_opt_sfz_001_excludes_opt_dsz_001,opt_sfz_001,excludes,opt_dsz_001,omit_grouped_exclusion,omitted,,runtime_authored_rule_false,delete,"{""body_style_scope"": """", ""disabled_reason"": """", ""generation_action"": ""omit_grouped_exclusion"", ""normalization_status"": ""omitted"", ""original_detail_raw"": ""1. Not available with (EYK) Chrome Exterior Badge Package or any Full Length Dual Racing Stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTB, DTH, DUB, DUE, DUK, DUW). Included with (PCX) Tech Bronze Accent Package, LPO."", ""rule_id"": ""rule_opt_sfz_001_excludes_opt_dsz_001"", ""rule_type"": ""excludes"", ""runtime_action"": """", ""source_id"": ""opt_sfz_001"", ""source_section"": ""sec_lpoe_001"", ""source_selection_mode"": ""multi_select_opt"", ""source_type"": ""main"", ""target_id"": ""opt_dsz_001"", ""target_section"": ""sec_stri_001"", ""target_selection_mode"": ""single_select_opt"", ""target_type"": ""main""}"
stingray,rule_mapping,200,rule_opt_sfz_001_excludes_opt_dt0_001,opt_sfz_001,excludes,opt_dt0_001,omit_grouped_exclusion,omitted,,runtime_authored_rule_false,delete,"{""body_style_scope"": """", ""disabled_reason"": """", ""generation_action"": ""omit_grouped_exclusion"", ""normalization_status"": ""omitted"", ""original_detail_raw"": ""1. Not available with (EYK) Chrome Exterior Badge Package or any Full Length Dual Racing Stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTB, DTH, DUB, DUE, DUK, DUW). Included with (PCX) Tech Bronze Accent Package, LPO."", ""rule_id"": ""rule_opt_sfz_001_excludes_opt_dt0_001"", ""rule_type"": ""excludes"", ""runtime_action"": """", ""source_id"": ""opt_sfz_001"", ""source_section"": ""sec_lpoe_001"", ""source_selection_mode"": ""multi_select_opt"", ""source_type"": ""main"", ""target_id"": ""opt_dt0_001"", ""target_section"": ""sec_stri_001"", ""target_selection_mode"": ""single_select_opt"", ""target_type"": ""main""}"
stingray,rule_mapping,201,rule_opt_sfz_001_excludes_opt_dth_001,opt_sfz_001,excludes,opt_dth_001,omit_grouped_exclusion,omitted,,runtime_authored_rule_false,delete,"{""body_style_scope"": """", ""disabled_reason"": """", ""generation_action"": ""omit_grouped_exclusion"", ""normalization_status"": ""omitted"", ""original_detail_raw"": ""1. Not available with (EYK) Chrome Exterior Badge Package or any Full Length Dual Racing Stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTB, DTH, DUB, DUE, DUK, DUW). Included with (PCX) Tech Bronze Accent Package, LPO."", ""rule_id"": ""rule_opt_sfz_001_excludes_opt_dth_001"", ""rule_type"": ""excludes"", ""runtime_action"": """", ""source_id"": ""opt_sfz_001"", ""source_section"": ""sec_lpoe_001"", ""source_selection_mode"": ""multi_select_opt"", ""source_type"": ""main"", ""target_id"": ""opt_dth_001"", ""target_section"": ""sec_stri_001"", ""target_selection_mode"": ""single_select_opt"", ""target_type"": ""main""}"
stingray,rule_mapping,202,rule_opt_sfz_001_excludes_opt_dub_001,opt_sfz_001,excludes,opt_dub_001,omit_grouped_exclusion,omitted,,runtime_authored_rule_false,delete,"{""body_style_scope"": """", ""disabled_reason"": """", ""generation_action"": ""omit_grouped_exclusion"", ""normalization_status"": ""omitted"", ""original_detail_raw"": ""1. Not available with (EYK) Chrome Exterior Badge Package or any Full Length Dual Racing Stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTB, DTH, DUB, DUE, DUK, DUW). Included with (PCX) Tech Bronze Accent Package, LPO."", ""rule_id"": ""rule_opt_sfz_001_excludes_opt_dub_001"", ""rule_type"": ""excludes"", ""runtime_action"": """", ""source_id"": ""opt_sfz_001"", ""source_section"": ""sec_lpoe_001"", ""source_selection_mode"": ""multi_select_opt"", ""source_type"": ""main"", ""target_id"": ""opt_dub_001"", ""target_section"": ""sec_stri_001"", ""target_selection_mode"": ""single_select_opt"", ""target_type"": ""main""}"
stingray,rule_mapping,203,rule_opt_sfz_001_excludes_opt_due_001,opt_sfz_001,excludes,opt_due_001,omit_grouped_exclusion,omitted,,runtime_authored_rule_false,delete,"{""body_style_scope"": """", ""disabled_reason"": """", ""generation_action"": ""omit_grouped_exclusion"", ""normalization_status"": ""omitted"", ""original_detail_raw"": ""1. Not available with (EYK) Chrome Exterior Badge Package or any Full Length Dual Racing Stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTB, DTH, DUB, DUE, DUK, DUW). Included with (PCX) Tech Bronze Accent Package, LPO."", ""rule_id"": ""rule_opt_sfz_001_excludes_opt_due_001"", ""rule_type"": ""excludes"", ""runtime_action"": """", ""source_id"": ""opt_sfz_001"", ""source_section"": ""sec_lpoe_001"", ""source_selection_mode"": ""multi_select_opt"", ""source_type"": ""main"", ""target_id"": ""opt_due_001"", ""target_section"": ""sec_stri_001"", ""target_selection_mode"": ""single_select_opt"", ""target_type"": ""main""}"
stingray,rule_mapping,204,rule_opt_sfz_001_excludes_opt_duk_001,opt_sfz_001,excludes,opt_duk_001,omit_grouped_exclusion,omitted,,runtime_authored_rule_false,delete,"{""body_style_scope"": """", ""disabled_reason"": """", ""generation_action"": ""omit_grouped_exclusion"", ""normalization_status"": ""omitted"", ""original_detail_raw"": ""1. Not available with (EYK) Chrome Exterior Badge Package or any Full Length Dual Racing Stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTB, DTH, DUB, DUE, DUK, DUW). Included with (PCX) Tech Bronze Accent Package, LPO."", ""rule_id"": ""rule_opt_sfz_001_excludes_opt_duk_001"", ""rule_type"": ""excludes"", ""runtime_action"": """", ""source_id"": ""opt_sfz_001"", ""source_section"": ""sec_lpoe_001"", ""source_selection_mode"": ""multi_select_opt"", ""source_type"": ""main"", ""target_id"": ""opt_duk_001"", ""target_section"": ""sec_stri_001"", ""target_selection_mode"": ""single_select_opt"", ""target_type"": ""main""}"
stingray,rule_mapping,205,rule_opt_sfz_001_excludes_opt_duw_001,opt_sfz_001,excludes,opt_duw_001,omit_grouped_exclusion,omitted,,runtime_authored_rule_false,delete,"{""body_style_scope"": """", ""disabled_reason"": """", ""generation_action"": ""omit_grouped_exclusion"", ""normalization_status"": ""omitted"", ""original_detail_raw"": ""1. Not available with (EYK) Chrome Exterior Badge Package or any Full Length Dual Racing Stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTB, DTH, DUB, DUE, DUK, DUW). Included with (PCX) Tech Bronze Accent Package, LPO."", ""rule_id"": ""rule_opt_sfz_001_excludes_opt_duw_001"", ""rule_type"": ""excludes"", ""runtime_action"": """", ""source_id"": ""opt_sfz_001"", ""source_section"": ""sec_lpoe_001"", ""source_selection_mode"": ""multi_select_opt"", ""source_type"": ""main"", ""target_id"": ""opt_duw_001"", ""target_section"": ""sec_stri_001"", ""target_selection_mode"": ""single_select_opt"", ""target_type"": ""main""}"
stingray,rule_mapping,206,rule_opt_sfz_001_excludes_opt_eyk_001,opt_sfz_001,excludes,opt_eyk_001,omit_grouped_exclusion,omitted,,runtime_authored_rule_false,delete,"{""body_style_scope"": """", ""disabled_reason"": """", ""generation_action"": ""omit_grouped_exclusion"", ""normalization_status"": ""omitted"", ""original_detail_raw"": ""1. Not available with (EYK) Chrome Exterior Badge Package or any Full Length Dual Racing Stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTB, DTH, DUB, DUE, DUK, DUW). Included with (PCX) Tech Bronze Accent Package, LPO."", ""rule_id"": ""rule_opt_sfz_001_excludes_opt_eyk_001"", ""rule_type"": ""excludes"", ""runtime_action"": """", ""source_id"": ""opt_sfz_001"", ""source_section"": ""sec_lpoe_001"", ""source_selection_mode"": ""multi_select_opt"", ""source_type"": ""main"", ""target_id"": ""opt_eyk_001"", ""target_section"": ""sec_badg_001"", ""target_selection_mode"": ""single_select_req"", ""target_type"": ""main""}"
grand_sport,grandSport_rule_mapping,2,gs_copy_rule_opt_r88_001_excludes_opt_eyk_001_opt_r88_001_excludes_opt_eyk_001,opt_r88_001,excludes,opt_eyk_001,omit_grouped_exclusion,omitted,,runtime_authored_rule_false,delete,"{""body_style_scope"": """", ""disabled_reason"": """", ""generation_action"": ""omit_grouped_exclusion"", ""normalization_status"": ""omitted"", ""original_detail_raw"": ""1. Not available with (SFZ) Dark Stealth crossed flags emblems, LPO, (EYK) Chrome Exterior Badge Package or any Full Length Dual Racing Stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTB, DTH, DUB, DUE, DUK, DUW)."", ""rule_id"": ""gs_copy_rule_opt_r88_001_excludes_opt_eyk_001_opt_r88_001_excludes_opt_eyk_001"", ""rule_type"": ""excludes"", ""runtime_action"": """", ""source_id"": ""opt_r88_001"", ""source_section"": ""sec_lpoe_001"", ""source_selection_mode"": ""multi_select_opt"", ""source_type"": ""option"", ""target_id"": ""opt_eyk_001"", ""target_section"": ""sec_badg_001"", ""target_selection_mode"": ""single_select_req"", ""target_type"": ""option""}"
grand_sport,grandSport_rule_mapping,3,gs_copy_rule_opt_sfz_001_excludes_opt_eyk_001_opt_sfz_001_excludes_opt_eyk_001,opt_sfz_001,excludes,opt_eyk_001,omit_grouped_exclusion,omitted,,runtime_authored_rule_false,delete,"{""body_style_scope"": """", ""disabled_reason"": """", ""generation_action"": ""omit_grouped_exclusion"", ""normalization_status"": ""omitted"", ""original_detail_raw"": ""1. Not available with (EYK) Chrome Exterior Badge Package or any Full Length Dual Racing Stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTB, DTH, DUB, DUE, DUK, DUW). Included with (PCX) Tech Bronze Accent Package, LPO."", ""rule_id"": ""gs_copy_rule_opt_sfz_001_excludes_opt_eyk_001_opt_sfz_001_excludes_opt_eyk_001"", ""rule_type"": ""excludes"", ""runtime_action"": """", ""source_id"": ""opt_sfz_001"", ""source_section"": ""sec_lpoe_001"", ""source_selection_mode"": ""multi_select_opt"", ""source_type"": ""option"", ""target_id"": ""opt_eyk_001"", ""target_section"": ""sec_badg_001"", ""target_selection_mode"": ""single_select_req"", ""target_type"": ""option""}"
grand_sport,grandSport_rule_mapping,4,gs_rule_opt_j57_001_includes_opt_j6d_001,opt_j57_001,includes,opt_j6d_001,omit_soft_defaulted_caliper,replaced,,runtime_authored_rule_false,delete,"{""body_style_scope"": """", ""disabled_reason"": ""J57 soft-defaults J6D as a customer-selected caliper choice rather than a hard auto-add."", ""generation_action"": ""omit_soft_defaulted_caliper"", ""normalization_status"": ""replaced"", ""original_detail_raw"": ""1. Included and only available with (J57) carbon ceramic brakes."", ""rule_id"": ""gs_rule_opt_j57_001_includes_opt_j6d_001"", ""rule_type"": ""includes"", ""runtime_action"": """", ""source_id"": ""opt_j57_001"", ""source_section"": ""sec_perf_brake_001"", ""source_selection_mode"": ""multi_select_opt"", ""source_type"": ""option"", ""target_id"": ""opt_j6d_001"", ""target_section"": ""sec_cali_001"", ""target_selection_mode"": ""single_select_req"", ""target_type"": ""option""}"
grand_sport,grandSport_rule_mapping,7,gs_copy_rule_opt_b6p_001_includes_opt_d3v_001_opt_b6p_001_includes_opt_d3v_001_coupe,opt_b6p_001,includes,opt_d3v_001,omit_redundant_scoped_duplicate,replaced,,runtime_authored_rule_false,delete,"{""body_style_scope"": ""coupe"", ""disabled_reason"": """", ""generation_action"": ""omit_redundant_scoped_duplicate"", ""normalization_status"": ""replaced"", ""original_detail_raw"": ""1. Included with (B6P) Coupe Engine Appearance Package or (BC4/BCP/BCS) LS6 engine covers."", ""rule_id"": ""gs_copy_rule_opt_b6p_001_includes_opt_d3v_001_opt_b6p_001_includes_opt_d3v_001_coupe"", ""rule_type"": ""includes"", ""runtime_action"": """", ""source_id"": ""opt_b6p_001"", ""source_section"": ""sec_engi_001"", ""source_selection_mode"": ""multi_select_opt"", ""source_type"": ""option"", ""target_id"": ""opt_d3v_001"", ""target_section"": ""sec_engi_001"", ""target_selection_mode"": ""multi_select_opt"", ""target_type"": ""option""}"
